"","pred","cumprospects","cumresp","PctProspect","PctResp"
"122",0.0720260414242799,436,31,0.267977873386601,0.33695652173913
"264",0.0720260414242799,437,31,0.26859250153657,0.33695652173913
"1622",0.0718986023341689,438,31,0.26920712968654,0.33695652173913
"815",0.0717410328621331,439,31,0.269821757836509,0.33695652173913
"933",0.0717250235466266,440,31,0.270436385986478,0.33695652173913
"1012",0.0717250235466266,441,31,0.271051014136447,0.33695652173913
"1047",0.0717250235466266,442,31,0.271665642286417,0.33695652173913
"1359",0.0717250235466266,443,31,0.272280270436386,0.33695652173913
"85",0.0713096387530742,444,31,0.272894898586355,0.33695652173913
"1318",0.0713096387530742,445,31,0.273509526736325,0.33695652173913
"171",0.0710113858172921,446,31,0.274124154886294,0.33695652173913
"875",0.0706210343124143,447,31,0.274738783036263,0.33695652173913
"1068",0.0706210343124143,448,32,0.275353411186232,0.347826086956522
"604",0.07016013656434,449,32,0.275968039336202,0.347826086956522
"721",0.07016013656434,450,32,0.276582667486171,0.347826086956522
"1260",0.07016013656434,451,32,0.27719729563614,0.347826086956522
"710",0.0701390498787282,452,33,0.277811923786109,0.358695652173913
"1259",0.070045374649549,453,34,0.278426551936079,0.369565217391304
"547",0.0696143885554621,454,34,0.279041180086048,0.369565217391304
"666",0.0696143885554621,455,34,0.279655808236017,0.369565217391304
"718",0.0696143885554621,456,34,0.280270436385986,0.369565217391304
"1124",0.0696143885554621,457,34,0.280885064535956,0.369565217391304
"1179",0.0696143885554621,458,34,0.281499692685925,0.369565217391304
"223",0.0695327648104699,459,35,0.282114320835894,0.380434782608696
"276",0.0695327648104699,460,35,0.282728948985864,0.380434782608696
"291",0.0695327648104699,461,35,0.283343577135833,0.380434782608696
"296",0.0695327648104699,462,36,0.283958205285802,0.391304347826087
"1056",0.0695327648104699,463,36,0.284572833435771,0.391304347826087
"1176",0.0695327648104699,464,36,0.285187461585741,0.391304347826087
"1545",0.0695327648104699,465,36,0.28580208973571,0.391304347826087
"1581",0.0695327648104699,466,36,0.286416717885679,0.391304347826087
"817",0.0689053076850756,467,36,0.287031346035648,0.391304347826087
"940",0.0689053076850756,468,36,0.287645974185618,0.391304347826087
"755",0.0688541925282688,469,36,0.288260602335587,0.391304347826087
"714",0.0688393216988461,470,36,0.288875230485556,0.391304347826087
"806",0.0688393216988461,471,36,0.289489858635526,0.391304347826087
"822",0.0688393216988461,472,36,0.290104486785495,0.391304347826087
"892",0.0688393216988461,473,36,0.290719114935464,0.391304347826087
"1206",0.068565991334205,474,36,0.291333743085433,0.391304347826087
"1327",0.0684600302014469,475,36,0.291948371235403,0.391304347826087
"1477",0.0684600302014469,476,36,0.292562999385372,0.391304347826087
"1476",0.0683891963717956,477,37,0.293177627535341,0.402173913043478
"1590",0.0683891963717956,478,37,0.29379225568531,0.402173913043478
"26",0.0682771185033156,479,37,0.29440688383528,0.402173913043478
"70",0.0681733580505211,480,37,0.295021511985249,0.402173913043478
"563",0.0681733580505211,481,37,0.295636140135218,0.402173913043478
"803",0.0681733580505211,482,37,0.296250768285187,0.402173913043478
"1155",0.0681733580505211,483,37,0.296865396435157,0.402173913043478
"508",0.0677911640374661,484,37,0.297480024585126,0.402173913043478
"592",0.0677911640374661,485,37,0.298094652735095,0.402173913043478
"1264",0.0677911640374661,486,38,0.298709280885065,0.41304347826087
"499",0.0675070897505953,487,39,0.299323909035034,0.423913043478261
"670",0.0675070897505953,488,39,0.299938537185003,0.423913043478261
"756",0.0675070897505953,489,39,0.300553165334972,0.423913043478261
"982",0.0675070897505953,490,39,0.301167793484942,0.423913043478261
"996",0.0675070897505953,491,39,0.301782421634911,0.423913043478261
"11",0.0674721456737479,492,39,0.30239704978488,0.423913043478261
"287",0.0674721456737479,493,39,0.303011677934849,0.423913043478261
"420",0.0674721456737479,494,39,0.303626306084819,0.423913043478261
"503",0.0674721456737479,495,39,0.304240934234788,0.423913043478261
"529",0.0674721456737479,496,39,0.304855562384757,0.423913043478261
"1006",0.0674721456737479,497,39,0.305470190534727,0.423913043478261
"1120",0.0674721456737479,498,39,0.306084818684696,0.423913043478261
"1180",0.0674721456737479,499,39,0.306699446834665,0.423913043478261
"1190",0.0674721456737479,500,39,0.307314074984634,0.423913043478261
"1462",0.0674721456737479,501,39,0.307928703134604,0.423913043478261
"1521",0.0674721456737479,502,39,0.308543331284573,0.423913043478261
"1607",0.0674721456737479,503,39,0.309157959434542,0.423913043478261
"1615",0.0674721456737479,504,39,0.309772587584511,0.423913043478261
"473",0.0671985491656318,505,39,0.310387215734481,0.423913043478261
"862",0.0671985491656318,506,39,0.31100184388445,0.423913043478261
"380",0.0668525614976602,507,39,0.311616472034419,0.423913043478261
"697",0.0668525614976602,508,39,0.312231100184388,0.423913043478261
"1021",0.0668525614976602,509,39,0.312845728334358,0.423913043478261
"1194",0.0668525614976602,510,39,0.313460356484327,0.423913043478261
"978",0.0664628497813711,511,39,0.314074984634296,0.423913043478261
"347",0.0662223079065241,512,39,0.314689612784265,0.423913043478261
"282",0.0660614574973822,513,39,0.315304240934235,0.423913043478261
"18",0.0660362749542764,514,39,0.315918869084204,0.423913043478261
"627",0.0660362749542764,515,39,0.316533497234173,0.423913043478261
"1184",0.0660362749542764,516,39,0.317148125384143,0.423913043478261
"1325",0.0660362749542764,517,39,0.317762753534112,0.423913043478261
"1062",0.0658034701668761,518,39,0.318377381684081,0.423913043478261
"589",0.065798377410945,519,39,0.31899200983405,0.423913043478261
"1375",0.065798377410945,520,39,0.31960663798402,0.423913043478261
"1553",0.065798377410945,521,39,0.320221266133989,0.423913043478261
"479",0.0656424418902808,522,39,0.320835894283958,0.423913043478261
"729",0.0654829011732633,523,40,0.321450522433927,0.434782608695652
"578",0.0654341463989662,524,40,0.322065150583897,0.434782608695652
"824",0.0654341463989662,525,40,0.322679778733866,0.434782608695652
"83",0.0652937161707892,526,41,0.323294406883835,0.445652173913043
"638",0.0652937161707892,527,41,0.323909035033805,0.445652173913043
"676",0.0652937161707892,528,41,0.324523663183774,0.445652173913043
"936",0.0652892314258339,529,42,0.325138291333743,0.456521739130435
"265",0.0647646808296253,530,42,0.325752919483712,0.456521739130435
"1419",0.0641155127001184,531,42,0.326367547633682,0.456521739130435
"64",0.063774315115724,532,42,0.326982175783651,0.456521739130435
"316",0.063774315115724,533,42,0.32759680393362,0.456521739130435
"734",0.063774315115724,534,42,0.328211432083589,0.456521739130435
"989",0.063774315115724,535,42,0.328826060233559,0.456521739130435
"1128",0.063774315115724,536,42,0.329440688383528,0.456521739130435
"559",0.0637604662898896,537,42,0.330055316533497,0.456521739130435
"795",0.0636471527761554,538,42,0.330669944683466,0.456521739130435
"1020",0.0636471527761554,539,42,0.331284572833436,0.456521739130435
"1139",0.0636471527761554,540,42,0.331899200983405,0.456521739130435
"1283",0.0636471527761554,541,42,0.332513829133374,0.456521739130435
"47",0.0633880573209338,542,42,0.333128457283344,0.456521739130435
"192",0.0633880573209338,543,42,0.333743085433313,0.456521739130435
"284",0.063355055387948,544,42,0.334357713583282,0.456521739130435
"14",0.0631344037759788,545,42,0.334972341733251,0.456521739130435
"1453",0.0631344037759788,546,42,0.335586969883221,0.456521739130435
"249",0.0628449996578481,547,42,0.33620159803319,0.456521739130435
"128",0.0627844258838607,548,42,0.336816226183159,0.456521739130435
"965",0.0627844258838607,549,42,0.337430854333128,0.456521739130435
"1454",0.0627844258838607,550,42,0.338045482483098,0.456521739130435
"1038",0.0626449858089527,551,42,0.338660110633067,0.456521739130435
"554",0.0625199249140165,552,42,0.339274738783036,0.456521739130435
"800",0.0625199249140165,553,43,0.339889366933006,0.467391304347826
"908",0.0625199249140165,554,43,0.340503995082975,0.467391304347826
"1095",0.0625199249140165,555,43,0.341118623232944,0.467391304347826
"1491",0.0625199249140165,556,43,0.341733251382913,0.467391304347826
"1118",0.0625063302973493,557,43,0.342347879532883,0.467391304347826
"363",0.0622137934219014,558,43,0.342962507682852,0.467391304347826
"408",0.0622137934219014,559,43,0.343577135832821,0.467391304347826
"75",0.0622002609552715,560,44,0.34419176398279,0.478260869565217
"679",0.0622002609552715,561,44,0.34480639213276,0.478260869565217
"709",0.0622002609552715,562,44,0.345421020282729,0.478260869565217
"924",0.0622002609552715,563,45,0.346035648432698,0.489130434782609
"744",0.0621726341957818,564,45,0.346650276582668,0.489130434782609
"84",0.0621402674131607,565,45,0.347264904732637,0.489130434782609
"1618",0.0621402674131607,566,45,0.347879532882606,0.489130434782609
"1409",0.0618088870959534,567,46,0.348494161032575,0.5
"1578",0.0618088870959534,568,46,0.349108789182545,0.5
"1298",0.0615156747863797,569,46,0.349723417332514,0.5
"111",0.06124654165319,570,46,0.350338045482483,0.5
"1505",0.0610512837256631,571,46,0.350952673632452,0.5
"99",0.0609291976008592,572,46,0.351567301782422,0.5
"770",0.0609291976008592,573,46,0.352181929932391,0.5
"859",0.0609291976008592,574,46,0.35279655808236,0.5
"1113",0.0609291976008592,575,46,0.353411186232329,0.5
"1199",0.0609291976008592,576,46,0.354025814382299,0.5
"1249",0.0609291976008592,577,46,0.354640442532268,0.5
"1290",0.0609291976008592,578,46,0.355255070682237,0.5
"1524",0.0609291976008592,579,46,0.355869698832207,0.5
"1534",0.0609291976008592,580,46,0.356484326982176,0.5
"1157",0.0605769699683928,581,46,0.357098955132145,0.5
"194",0.0605585759278171,582,46,0.357713583282114,0.5
"297",0.0605585759278171,583,46,0.358328211432084,0.5
"1175",0.0603343200671711,584,46,0.358942839582053,0.5
"1080",0.060114052450805,585,46,0.359557467732022,0.5
"448",0.0601009474397329,586,46,0.360172095881991,0.5
"50",0.0599670858582141,587,46,0.360786724031961,0.5
"71",0.0599670858582141,588,46,0.36140135218193,0.5
"148",0.0599670858582141,589,46,0.362015980331899,0.5
"588",0.0599670858582141,590,46,0.362630608481868,0.5
"512",0.0594955523641884,591,46,0.363245236631838,0.5
"1306",0.0594955523641884,592,46,0.363859864781807,0.5
"629",0.0593939657899203,593,46,0.364474492931776,0.5
"1178",0.0593939657899203,594,46,0.365089121081746,0.5
"1112",0.0591026459674851,595,46,0.365703749231715,0.5
"34",0.0590717767377616,596,46,0.366318377381684,0.5
"1151",0.0590717767377616,597,46,0.366933005531653,0.5
"59",0.0590454520324567,598,46,0.367547633681623,0.5
"188",0.0590454520324567,599,46,0.368162261831592,0.5
"317",0.0590454520324567,600,46,0.368776889981561,0.5
"899",0.0590454520324567,601,46,0.36939151813153,0.5
"1297",0.0590325653472529,602,46,0.3700061462815,0.5
"1594",0.0590274938130391,603,46,0.370620774431469,0.5
"560",0.0589137939781137,604,46,0.371235402581438,0.5
"1195",0.0589137939781137,605,46,0.371850030731407,0.5
"1557",0.0589137939781137,606,46,0.372464658881377,0.5
"418",0.0587957145996669,607,46,0.373079287031346,0.5
"948",0.0587957145996669,608,46,0.373693915181315,0.5
"436",0.0585454172657013,609,46,0.374308543331285,0.5
"1253",0.0585454172657013,610,46,0.374923171481254,0.5
"930",0.0583200794821359,611,46,0.375537799631223,0.5
"844",0.0581194077545114,612,46,0.376152427781192,0.5
"1548",0.0581194077545114,613,46,0.376767055931162,0.5
"258",0.0579770168535678,614,46,0.377381684081131,0.5
"617",0.0579770168535678,615,46,0.3779963122311,0.5
"389",0.0578656770456092,616,46,0.378610940381069,0.5
"576",0.0578656770456092,617,46,0.379225568531039,0.5
"684",0.0578656770456092,618,46,0.379840196681008,0.5
"782",0.0578656770456092,619,46,0.380454824830977,0.5
"227",0.0578475947066517,620,46,0.381069452980947,0.5
"821",0.0578475947066517,621,46,0.381684081130916,0.5
"857",0.0578475947066517,622,46,0.382298709280885,0.5
"351",0.0575935247038245,623,46,0.382913337430854,0.5
"971",0.0575935247038245,624,46,0.383527965580824,0.5
"621",0.0575552345438307,625,46,0.384142593730793,0.5
"101",0.057537701847873,626,46,0.384757221880762,0.5
"120",0.057537701847873,627,46,0.385371850030731,0.5
"294",0.057537701847873,628,46,0.385986478180701,0.5
"763",0.057537701847873,629,46,0.38660110633067,0.5
"813",0.057537701847873,630,46,0.387215734480639,0.5
"1269",0.057537701847873,631,46,0.387830362630608,0.5
"1549",0.057537701847873,632,46,0.388444990780578,0.5
"565",0.0575251241120808,633,46,0.389059618930547,0.5
"801",0.0575251241120808,634,46,0.389674247080516,0.5
"1136",0.057370034773769,635,46,0.390288875230486,0.5
"998",0.0571569392583575,636,46,0.390903503380455,0.5
"1073",0.0571569392583575,637,46,0.391518131530424,0.5
"31",0.057127024567057,638,46,0.392132759680393,0.5
"277",0.057127024567057,639,46,0.392747387830363,0.5
"960",0.057127024567057,640,46,0.393362015980332,0.5
"39",0.0570890257644687,641,46,0.393976644130301,0.5
"173",0.0569441032702518,642,46,0.39459127228027,0.5
"1063",0.0569441032702518,643,47,0.39520590043024,0.510869565217391
"308",0.0566511550835394,644,47,0.395820528580209,0.510869565217391
"486",0.056512145531996,645,47,0.396435156730178,0.510869565217391
"518",0.056512145531996,646,47,0.397049784880148,0.510869565217391
"522",0.056512145531996,647,47,0.397664413030117,0.510869565217391
"557",0.056512145531996,648,47,0.398279041180086,0.510869565217391
"634",0.056512145531996,649,47,0.398893669330055,0.510869565217391
"1018",0.056512145531996,650,47,0.399508297480025,0.510869565217391
"375",0.0561206388176548,651,47,0.400122925629994,0.510869565217391
"429",0.0561206388176548,652,47,0.400737553779963,0.510869565217391
"1531",0.0560661586330999,653,47,0.401352181929932,0.510869565217391
"201",0.055940748789252,654,47,0.401966810079902,0.510869565217391
"403",0.055940748789252,655,47,0.402581438229871,0.510869565217391
"963",0.0558282747125396,656,47,0.40319606637984,0.510869565217391
"1149",0.0558282747125396,657,47,0.403810694529809,0.510869565217391
"1332",0.0558282747125396,658,47,0.404425322679779,0.510869565217391
"1334",0.0558282747125396,659,47,0.405039950829748,0.510869565217391
"1326",0.0557774598861608,660,47,0.405654578979717,0.510869565217391
"1134",0.0556945586847782,661,48,0.406269207129687,0.521739130434783
"1570",0.0556945586847782,662,48,0.406883835279656,0.521739130434783
"894",0.0556404677429843,663,48,0.407498463429625,0.521739130434783
"1092",0.0556068380356471,664,48,0.408113091579594,0.521739130434783
"853",0.0555159540908406,665,48,0.408727719729564,0.521739130434783
"1529",0.0555159540908406,666,48,0.409342347879533,0.521739130434783
"9",0.0554042839791787,667,48,0.409956976029502,0.521739130434783
"212",0.0554042839791787,668,49,0.410571604179471,0.532608695652174
"848",0.0554042839791787,669,49,0.411186232329441,0.532608695652174
"187",0.0550652987366694,670,49,0.41180086047941,0.532608695652174
"602",0.0550652987366694,671,49,0.412415488629379,0.532608695652174
"382",0.0549544823724934,672,49,0.413030116779348,0.532608695652174
"424",0.0549544823724934,673,49,0.413644744929318,0.532608695652174
"435",0.0549544823724934,674,49,0.414259373079287,0.532608695652174
"444",0.0549544823724934,675,49,0.414874001229256,0.532608695652174
"536",0.0549544823724934,676,49,0.415488629379226,0.532608695652174
"641",0.0549544823724934,677,49,0.416103257529195,0.532608695652174
"819",0.0549544823724934,678,49,0.416717885679164,0.532608695652174
"1209",0.0549544823724934,679,49,0.417332513829133,0.532608695652174
"1373",0.0549544823724934,680,49,0.417947141979103,0.532608695652174
"1377",0.0549544823724934,681,49,0.418561770129072,0.532608695652174
"1580",0.0549544823724934,682,49,0.419176398279041,0.532608695652174
"17",0.054941997328388,683,50,0.41979102642901,0.543478260869565
"870",0.054941997328388,684,50,0.42040565457898,0.543478260869565
"1094",0.054941997328388,685,50,0.421020282728949,0.543478260869565
"1475",0.054941997328388,686,50,0.421634910878918,0.543478260869565
"1480",0.054941997328388,687,50,0.422249539028888,0.543478260869565
"1600",0.054941997328388,688,50,0.422864167178857,0.543478260869565
"722",0.0546999479618471,689,50,0.423478795328826,0.543478260869565
"968",0.0546999479618471,690,50,0.424093423478795,0.543478260869565
"680",0.054646767092233,691,50,0.424708051628765,0.543478260869565
"787",0.054646767092233,692,51,0.425322679778734,0.554347826086957
"1543",0.054646767092233,693,51,0.425937307928703,0.554347826086957
"1198",0.0544145583604115,694,51,0.426551936078672,0.554347826086957
"1492",0.0544145583604115,695,51,0.427166564228642,0.554347826086957
"184",0.0544141232559453,696,51,0.427781192378611,0.554347826086957
"413",0.0544141232559453,697,51,0.42839582052858,0.554347826086957
"1547",0.0542146556136595,698,51,0.429010448678549,0.554347826086957
"1556",0.0542146556136595,699,51,0.429625076828519,0.554347826086957
"772",0.0540931499149599,700,52,0.430239704978488,0.565217391304348
"1353",0.0540931499149599,701,52,0.430854333128457,0.565217391304348
"1251",0.0537786081905884,702,52,0.431468961278427,0.565217391304348
"225",0.0537739622332038,703,52,0.432083589428396,0.565217391304348
"831",0.0537739622332038,704,52,0.432698217578365,0.565217391304348
"884",0.0537739622332038,705,52,0.433312845728334,0.565217391304348
"605",0.053733882430775,706,52,0.433927473878304,0.565217391304348
"1268",0.053733882430775,707,53,0.434542102028273,0.576086956521739
"1455",0.053733882430775,708,53,0.435156730178242,0.576086956521739
"58",0.0535452522155899,709,53,0.435771358328211,0.576086956521739
"117",0.0535452522155899,710,53,0.436385986478181,0.576086956521739
"568",0.0535452522155899,711,53,0.43700061462815,0.576086956521739
"820",0.0535452522155899,712,53,0.437615242778119,0.576086956521739
"911",0.0535452522155899,713,54,0.438229870928089,0.58695652173913
"1504",0.0535452522155899,714,54,0.438844499078058,0.58695652173913
"1458",0.0534532481345563,715,54,0.439459127228027,0.58695652173913
"846",0.0533043332377006,716,54,0.440073755377996,0.58695652173913
"1574",0.0533043332377006,717,54,0.440688383527966,0.58695652173913
"776",0.0532968768735167,718,54,0.441303011677935,0.58695652173913
"1005",0.0532968768735167,719,54,0.441917639827904,0.58695652173913
"1170",0.0532968768735167,720,54,0.442532267977873,0.58695652173913
"1186",0.0532968768735167,721,54,0.443146896127843,0.58695652173913
"1356",0.0532968768735167,722,54,0.443761524277812,0.58695652173913
"1576",0.0532968768735167,723,54,0.444376152427781,0.58695652173913
"632",0.0531371987414532,724,54,0.44499078057775,0.58695652173913
"314",0.053125528731192,725,54,0.44560540872772,0.58695652173913
"760",0.053125528731192,726,54,0.446220036877689,0.58695652173913
"1433",0.053125528731192,727,54,0.446834665027658,0.58695652173913
"152",0.0530183970356877,728,54,0.447449293177628,0.58695652173913
"208",0.0530183970356877,729,54,0.448063921327597,0.58695652173913
"615",0.0530183970356877,730,54,0.448678549477566,0.58695652173913
"636",0.0530183970356877,731,54,0.449293177627535,0.58695652173913
"1526",0.0530183970356877,732,54,0.449907805777505,0.58695652173913
"244",0.0530179724691273,733,54,0.450522433927474,0.58695652173913
"252",0.0530179724691273,734,54,0.451137062077443,0.58695652173913
"362",0.0530179724691273,735,54,0.451751690227412,0.58695652173913
"1412",0.0528395135311055,736,55,0.452366318377382,0.597826086956522
"178",0.0526931952682642,737,55,0.452980946527351,0.597826086956522
"385",0.0526931952682642,738,55,0.45359557467732,0.597826086956522
"682",0.0526931952682642,739,55,0.454210202827289,0.597826086956522
"1311",0.0526931952682642,740,55,0.454824830977259,0.597826086956522
"608",0.0526025738637625,741,55,0.455439459127228,0.597826086956522
"1221",0.0526025738637625,742,55,0.456054087277197,0.597826086956522
"94",0.05253885829652,743,55,0.456668715427167,0.597826086956522
"886",0.0523587489109987,744,55,0.457283343577136,0.597826086956522
"833",0.0523542188290001,745,55,0.457897971727105,0.597826086956522
"432",0.0522916953998441,746,55,0.458512599877074,0.597826086956522
"664",0.0522916953998441,747,55,0.459127228027044,0.597826086956522
"805",0.0522916953998441,748,55,0.459741856177013,0.597826086956522
"139",0.0521861525193121,749,55,0.460356484326982,0.597826086956522
"360",0.0521742616865128,750,55,0.460971112476951,0.597826086956522
"1237",0.0521742616865128,751,55,0.461585740626921,0.597826086956522
"235",0.0521582774454183,752,56,0.46220036877689,0.608695652173913
"374",0.0521582774454183,753,57,0.462814996926859,0.619565217391304
"724",0.0521582774454183,754,57,0.463429625076828,0.619565217391304
"1236",0.0521582774454183,755,57,0.464044253226798,0.619565217391304
"1258",0.0521582774454183,756,57,0.464658881376767,0.619565217391304
"804",0.0518816754563404,757,57,0.465273509526736,0.619565217391304
"228",0.0518771843911495,758,57,0.465888137676706,0.619565217391304
"427",0.0516561012905575,759,57,0.466502765826675,0.619565217391304
"467",0.0516561012905575,760,57,0.467117393976644,0.619565217391304
"654",0.0516561012905575,761,57,0.467732022126613,0.619565217391304
"799",0.0516561012905575,762,57,0.468346650276583,0.619565217391304
"1108",0.0516561012905575,763,57,0.468961278426552,0.619565217391304
"1351",0.0516561012905575,764,57,0.469575906576521,0.619565217391304
"520",0.0515318327630697,765,57,0.47019053472649,0.619565217391304
"1163",0.051434536824824,766,57,0.47080516287646,0.619565217391304
"1191",0.051416012925639,767,57,0.471419791026429,0.619565217391304
"416",0.0513658513051559,768,57,0.472034419176398,0.619565217391304
"523",0.0513658513051559,769,57,0.472649047326368,0.619565217391304
"759",0.0513658513051559,770,57,0.473263675476337,0.619565217391304
"797",0.0513658513051559,771,57,0.473878303626306,0.619565217391304
"1055",0.0513658513051559,772,57,0.474492931776275,0.619565217391304
"1059",0.0513658513051559,773,57,0.475107559926245,0.619565217391304
"1414",0.0513658513051559,774,57,0.475722188076214,0.619565217391304
"1479",0.0513658513051559,775,57,0.476336816226183,0.619565217391304
"136",0.0513501013129748,776,57,0.476951444376152,0.619565217391304
"764",0.0513501013129748,777,57,0.477566072526122,0.619565217391304
"962",0.0512620760231847,778,57,0.478180700676091,0.619565217391304
"699",0.0511580886162619,779,57,0.47879532882606,0.619565217391304
"1172",0.0511580886162619,780,57,0.47940995697603,0.619565217391304
"1261",0.0511580886162619,781,57,0.480024585125999,0.619565217391304
"1497",0.0509886753062207,782,57,0.480639213275968,0.619565217391304
"63",0.0509470675229488,783,57,0.481253841425937,0.619565217391304
"537",0.0509470675229488,784,58,0.481868469575907,0.630434782608696
"871",0.0509470675229488,785,58,0.482483097725876,0.630434782608696
"1276",0.0509470675229488,786,58,0.483097725875845,0.630434782608696
"1428",0.0509470675229488,787,59,0.483712354025814,0.641304347826087
"16",0.0504444144663676,788,59,0.484326982175784,0.641304347826087
"313",0.0504444144663676,789,59,0.484941610325753,0.641304347826087
"752",0.0504444144663676,790,59,0.485556238475722,0.641304347826087
"1242",0.0504444144663676,791,59,0.486170866625691,0.641304347826087
"462",0.0502852351752696,792,59,0.486785494775661,0.641304347826087
"1204",0.050156665603264,793,59,0.48740012292563,0.641304347826087
"231",0.0501456155120424,794,59,0.488014751075599,0.641304347826087
"1065",0.0501456155120424,795,60,0.488629379225569,0.652173913043478
"423",0.0500437734325167,796,60,0.489244007375538,0.652173913043478
"628",0.0500437734325167,797,60,0.489858635525507,0.652173913043478
"1177",0.0500437734325167,798,60,0.490473263675476,0.652173913043478
"1606",0.0500437734325167,799,60,0.491087891825446,0.652173913043478
"494",0.0500327469026439,800,60,0.491702519975415,0.652173913043478
"46",0.0499425285460442,801,60,0.492317148125384,0.652173913043478
"20",0.0497099870878741,802,60,0.492931776275353,0.652173913043478
"52",0.0497099870878741,803,60,0.493546404425323,0.652173913043478
"784",0.0496352045199509,804,60,0.494161032575292,0.652173913043478
"966",0.0496352045199509,805,60,0.494775660725261,0.652173913043478
"986",0.0496352045199509,806,60,0.495390288875231,0.652173913043478
"318",0.0495495671458128,807,60,0.4960049170252,0.652173913043478
"36",0.0495347431183624,808,60,0.496619545175169,0.652173913043478
"667",0.0495234248541335,809,60,0.497234173325138,0.652173913043478
"1438",0.0495234248541335,810,60,0.497848801475108,0.652173913043478
"534",0.0492406571376061,811,60,0.498463429625077,0.652173913043478
"757",0.0492406571376061,812,60,0.499078057775046,0.652173913043478
"912",0.0492406571376061,813,60,0.499692685925015,0.652173913043478
"442",0.0491556652808417,814,60,0.500307314074985,0.652173913043478
"878",0.0491556652808417,815,60,0.500921942224954,0.652173913043478
"1168",0.0491556652808417,816,60,0.501536570374923,0.652173913043478
"1386",0.0491556652808417,817,60,0.502151198524892,0.652173913043478
"1525",0.0491556652808417,818,60,0.502765826674862,0.652173913043478
"45",0.049144824311218,819,60,0.503380454824831,0.652173913043478
"55",0.0491297200687782,820,60,0.5039950829748,0.652173913043478
"4",0.0490453042155147,821,60,0.504609711124769,0.652173913043478
"40",0.0490453042155147,822,60,0.505224339274739,0.652173913043478
"119",0.0490453042155147,823,60,0.505838967424708,0.652173913043478
"323",0.0490453042155147,824,60,0.506453595574677,0.652173913043478
"348",0.0490453042155147,825,60,0.507068223724647,0.652173913043478
"525",0.0490453042155147,826,60,0.507682851874616,0.652173913043478
"829",0.0490453042155147,827,60,0.508297480024585,0.652173913043478
"156",0.0488017171574731,828,60,0.508912108174554,0.652173913043478
"658",0.0488017171574731,829,60,0.509526736324524,0.652173913043478
"1405",0.0488017171574731,830,60,0.510141364474493,0.652173913043478
"1212",0.0487432180434483,831,60,0.510755992624462,0.652173913043478
"1399",0.0485270754005179,832,60,0.511370620774432,0.652173913043478
"1604",0.048490289899811,833,60,0.511985248924401,0.652173913043478
"210",0.0484283528628896,834,60,0.51259987707437,0.652173913043478
"275",0.0484283528628896,835,60,0.513214505224339,0.652173913043478
"331",0.0484283528628896,836,60,0.513829133374309,0.652173913043478
"907",0.0484283528628896,837,61,0.514443761524278,0.66304347826087
"1171",0.0484283528628896,838,61,0.515058389674247,0.66304347826087
"655",0.0483554002470109,839,61,0.515673017824216,0.66304347826087
"1567",0.0483554002470109,840,61,0.516287645974186,0.66304347826087
"263",0.0482718588089075,841,61,0.516902274124155,0.66304347826087
"551",0.0482718588089075,842,61,0.517516902274124,0.66304347826087
"1328",0.0482718588089075,843,61,0.518131530424093,0.66304347826087
"777",0.0482463564153446,844,62,0.518746158574063,0.673913043478261
"995",0.0482463564153446,845,62,0.519360786724032,0.673913043478261
"1563",0.0482463564153446,846,62,0.519975414874001,0.673913043478261
"133",0.048174016937804,847,62,0.52059004302397,0.673913043478261
"533",0.048174016937804,848,62,0.52120467117394,0.673913043478261
"973",0.048174016937804,849,62,0.521819299323909,0.673913043478261
"1347",0.048174016937804,850,62,0.522433927473878,0.673913043478261
"93",0.0479852783043139,851,62,0.523048555623848,0.673913043478261
"267",0.0479852783043139,852,62,0.523663183773817,0.673913043478261
"923",0.0479852783043139,853,62,0.524277811923786,0.673913043478261
"1096",0.0479852783043139,854,62,0.524892440073755,0.673913043478261
"1361",0.0479852783043139,855,62,0.525507068223725,0.673913043478261
"1368",0.0479852783043139,856,62,0.526121696373694,0.673913043478261
"1482",0.0479852783043139,857,62,0.526736324523663,0.673913043478261
"906",0.047949294395166,858,62,0.527350952673632,0.673913043478261
"1218",0.0475674774608843,859,62,0.527965580823602,0.673913043478261
"438",0.0470254679085989,860,62,0.528580208973571,0.673913043478261
"541",0.0470254679085989,861,62,0.52919483712354,0.673913043478261
"1257",0.0470254679085989,862,62,0.529809465273509,0.673913043478261
"1317",0.0470254679085989,863,62,0.530424093423479,0.673913043478261
"60",0.0470150735108503,864,62,0.531038721573448,0.673913043478261
"352",0.0470150735108503,865,62,0.531653349723417,0.673913043478261
"458",0.0470150735108503,866,62,0.532267977873387,0.673913043478261
"708",0.0470150735108503,867,62,0.532882606023356,0.673913043478261
"725",0.0470150735108503,868,62,0.533497234173325,0.673913043478261
"13",0.0470005914743341,869,62,0.534111862323294,0.673913043478261
"118",0.0470005914743341,870,62,0.534726490473264,0.673913043478261
"154",0.0470005914743341,871,62,0.535341118623233,0.673913043478261
"169",0.0470005914743341,872,62,0.535955746773202,0.673913043478261
"390",0.0470005914743341,873,62,0.536570374923172,0.673913043478261
"550",0.0470005914743341,874,62,0.537185003073141,0.673913043478261
"663",0.0470005914743341,875,62,0.53779963122311,0.673913043478261
"673",0.0470005914743341,876,62,0.538414259373079,0.673913043478261
"674",0.0470005914743341,877,62,0.539028887523049,0.673913043478261
"723",0.0470005914743341,878,62,0.539643515673018,0.673913043478261
